track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5M3vGg10w9LahmUVvggUYy,Words Of Perdition,35YJpvZykFB79t9snKdPMX,Crimson Swan,7dq9lDeZDUVvilZngffOtK,531000,2015-03-13,0,0.314,0.461,3,-8.601,0,0.0323,0.0122,0.718,0.0826,0.0959,132.713
178N1iGobd7ggp7zfKP4LY,Unlit,35YJpvZykFB79t9snKdPMX,Crimson Swan,7dq9lDeZDUVvilZngffOtK,584750,2015-03-13,0,0.229,0.677,8,-9.035,0,0.0424,0.047,0.903,0.113,0.192,112.438
1T6HpJw2eUl3hC3lOvI3Ai,Accusations,35YJpvZykFB79t9snKdPMX,Crimson Swan,7dq9lDeZDUVvilZngffOtK,603500,2015-03-13,0,0.344,0.503,8,-8.494,0,0.0295,0.0224,0.846,0.0682,0.126,80.065
5rshNQevNHY2riWcPlClyJ,Voidhaven,35YJpvZykFB79t9snKdPMX,Crimson Swan,7dq9lDeZDUVvilZngffOtK,467000,2015-03-13,0,0.0698,0.263,6,-9.874,0,0.0364,0.673,0.89,0.121,0.036,59.985
5BypsHmrvLvZppL7KDZrj7,Also sprach zarathustra,2f06QU4K4aCmsbV3CfqG9m,Monolithe,5cLWd8bEZLVS6fTHgegS6k,185000,2014-07-18,0,0.17,0.671,5,-6.546,1,0.0566,0.000888,0.788,0.167,0.117,120.71
0AwIKw7p9M9SiL5J9DKmHY,Monolithic Pillars,2f06QU4K4aCmsbV3CfqG9m,Monolithe,5cLWd8bEZLVS6fTHgegS6k,1175480,2014-07-18,0,0.168,0.725,2,-5.376,1,0.0514,0.000221,0.639,0.168,0.155,114.272
0lUAlvXILPC3ibN1QwZx2p,Edges,2f06QU4K4aCmsbV3CfqG9m,Monolithe,5cLWd8bEZLVS6fTHgegS6k,404160,2014-07-18,0,0.0764,0.302,6,-5.616,1,0.0441,1.3e-06,0.824,0.144,0.218,83.637
6BudvW7VhgF7sIq2YsUvnG,Harmony of Null Matter,2f06QU4K4aCmsbV3CfqG9m,Monolithe,5cLWd8bEZLVS6fTHgegS6k,2160040,2014-07-18,0,0.132,0.869,0,-5.433,0,0.0608,4.71e-06,0.898,0.179,0.2,80.341
4pCIYKXCWCn62IwIJnODGw,Monolithe I,2f06QU4K4aCmsbV3CfqG9m,Monolithe,657LLRoL3o0Off3MS40MeW,3119000,2003,0,0.241,0.631,4,-6.471,0,0.069,0.000809,0.878,0.309,0.109,80.085
7AylCXYXYDPYRuf8eJpRt8,Monolithe II,2f06QU4K4aCmsbV3CfqG9m,Monolithe,3hY3xpznhgyUhgu7VEHkng,3025000,2005-04-25,0,0.262,0.704,11,-5.266,0,0.0478,0.00146,0.851,0.116,0.137,99.167
0J7KkZnKLGlziUmhF1gKuv,Monolithe III,2f06QU4K4aCmsbV3CfqG9m,Monolithe,68Tbli8VKMsGerydTFRXaM,3120200,2012-11-16,0,0.375,0.82,7,-6.147,1,0.0512,7.98e-06,0.826,0.32,0.131,120.005
2EmJDLDLFsk6MXtLEPDdEv,Monolithe IV,2f06QU4K4aCmsbV3CfqG9m,Monolithe,2mbAadWXafteNTnOkbYKyc,3420226,2013-10-18,0,0.282,0.629,0,-8.832,1,0.0426,3.64e-05,0.868,0.0757,0.181,80.029
3rW3yHpWYoAkCHgo6UfgDC,Synoecist,2f06QU4K4aCmsbV3CfqG9m,Monolithe,10nzd4BV7G2vhw7RVmQzDh,900000,2015-12-11,0,0.429,0.897,5,-8.208,1,0.0568,1.3e-05,0.881,0.493,0.155,119.991
0arTaRqr7o9EfbW06HZw49,TMA-0,2f06QU4K4aCmsbV3CfqG9m,Monolithe,10nzd4BV7G2vhw7RVmQzDh,900000,2015-12-11,0,0.0861,0.752,7,-8.821,1,0.0513,1.53e-05,0.825,0.145,0.0981,74.947
7fsPgGpzym0hY3EIEocuIt,Everlasting Sentry,2f06QU4K4aCmsbV3CfqG9m,Monolithe,10nzd4BV7G2vhw7RVmQzDh,900000,2015-12-11,0,0.267,0.817,0,-9.145,1,0.051,0.000167,0.785,0.277,0.117,139.842
3RLkMo6N8GByHlGGOrtYKL,Access To Deliverance,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,5TyASgBko1bR5ZiO8Yk9Vh,622253,2005,1,0.272,0.324,8,-12.01,1,0.0372,0.00626,0.59,0.376,0.0379,100.018
5sSXr1JtSXW3825ZKfB9Rv,Lethal,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,5TyASgBko1bR5ZiO8Yk9Vh,786946,2005,2,0.171,0.272,10,-12.867,0,0.0445,0.0109,0.892,0.0837,0.0364,120.298
0Y0KwpPwetX2WbRwS9tQ4G,Total Abscence Of Light,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,5TyASgBko1bR5ZiO8Yk9Vh,691880,2005,1,0.0679,0.308,5,-11.622,0,0.0373,6.17e-05,0.78,0.0692,0.0845,77.043
6riygJfPOMrbo8FJQSKxBO,Ashes Of Innocence,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,5TyASgBko1bR5ZiO8Yk9Vh,834893,2005,1,0.0797,0.286,5,-11.739,0,0.0345,8.49e-05,0.903,0.116,0.195,80.119
1AdEG4Ze22iDhWn0vv9Z5a,One Lonely Path,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,5TyASgBko1bR5ZiO8Yk9Vh,288120,2005,2,0.177,0.235,6,-13.253,1,0.0422,0.00151,0.931,0.0967,0.0475,121.03
5jC9sfkCY92txe5ZDfejHz,The end of laughter,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,6aM6KfluvAHQj4mWlq1hXi,734933,2007,2,0.171,0.446,0,-9.629,1,0.0411,0.0737,0.888,0.129,0.0311,119.246
67gaWdnPd8juI4XrnVLkAh,Discidium,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,6aM6KfluvAHQj4mWlq1hXi,584146,2007,3,0.156,0.503,5,-8.403,0,0.0379,0.00261,0.811,0.107,0.0777,78.797
3hypiLqxKg1POGCIRn0cHj,Ephemeral cure,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,6aM6KfluvAHQj4mWlq1hXi,813186,2007,1,0.108,0.301,8,-10.853,1,0.0401,0.0564,0.871,0.0952,0.0326,81.07
5QxauPm7PxtiQcLC9yQ8bR,Once supreme,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,6aM6KfluvAHQj4mWlq1hXi,749266,2007,1,0.251,0.448,0,-9.041,0,0.0394,0.00553,0.874,0.0926,0.0685,120.005
4noJ5CrmXX7ueVY6N5Qc9K,Our symbolic burial,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,2PiLO4JiaEYnvEAn0XKYVS,919333,2009,4,0.199,0.335,1,-10.165,1,0.0378,0.0199,0.891,0.106,0.039,80.251
3RBbLKVrgUaQ4t7EIbFxIC,A sunrise at your feet,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,2PiLO4JiaEYnvEAn0XKYVS,661053,2009,2,0.102,0.448,1,-8.999,1,0.0485,0.0105,0.916,0.116,0.143,90.842
5gBEClju5GhpSaXQ81ahbI,Reflective,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,2PiLO4JiaEYnvEAn0XKYVS,575133,2009,4,0.221,0.463,8,-11.873,1,0.0559,0.309,0.891,0.117,0.0363,125.985
4m9dESHKBvwETeD37VYacp,The piscean dawn,0pH5mEz3kQtTYF1wH4tkZL,Longing For Dawn,2PiLO4JiaEYnvEAn0XKYVS,983466,2009,2,0.0659,0.39,10,-9.071,0,0.0393,0.0341,0.841,0.518,0.154,75.032
6R88bt1mTjmIMcR73VJSub,Leave Me,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,4uNWP1KkRINAWczkSKF9fP,395680,2011-02-15,0,0.423,0.365,4,-12.33,1,0.0331,0.000326,0.412,0.0932,0.0377,99.858
33Xp3R688dzsFH1ehEaGfl,The Woman We Are Looking For,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,4uNWP1KkRINAWczkSKF9fP,413706,2011-02-15,0,0.427,0.372,2,-11.913,1,0.0355,8.01e-05,0.268,0.087,0.0902,104.311
3XhXScNDDUgmygUMRoQs7T,Mobius Ring,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,4uNWP1KkRINAWczkSKF9fP,440640,2011-02-15,0,0.29,0.508,3,-10.727,1,0.0367,3.23e-06,0.762,0.0734,0.0673,83.989
0MB54dupffDCLjV8qyqEYQ,Interlude,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,4uNWP1KkRINAWczkSKF9fP,266586,2011-02-15,0,0.496,0.267,11,-9.942,1,0.0564,0.667,0.904,0.115,0.0373,130.772
4fyNZOIbFGDLsE0FBhbFp7,Testament of Gumilev,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,4uNWP1KkRINAWczkSKF9fP,526840,2011-02-15,0,0.237,0.454,1,-11.122,0,0.0367,0.000312,0.269,0.0823,0.0395,87.929
39vblgWgxDLazFWZr2z3ns,An Old Road Through the Show,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,4uNWP1KkRINAWczkSKF9fP,151653,2011-02-15,0,0.611,0.398,1,-15.239,1,0.0456,0.929,0.855,0.137,0.248,103.99
2esThjM9hMZBcAiAwvzfHl,Bitterness of the Years That Are Lost,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,4uNWP1KkRINAWczkSKF9fP,550586,2011-02-15,0,0.278,0.37,6,-12.364,1,0.036,0.000198,0.684,0.121,0.0388,79.808
0MxoF2GOdSK9hSexMaHWvX,The Day of Marvin Heemeyer,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,1XuHM2Y5di9ZTIWTO3aSFh,348081,2013-05-13,0,0.414,0.756,1,-8.243,0,0.0491,0.000742,0.0152,0.367,0.235,99.988
1ILwBrltgx1tcmkmioZmML,Refinement of the Mould,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,1XuHM2Y5di9ZTIWTO3aSFh,549851,2013-05-13,0,0.519,0.471,9,-7.705,0,0.0338,0.000693,0.0328,0.101,0.138,119.991
4aAri4OFgZJZFkgCAb6xwg,In a Jar,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,1XuHM2Y5di9ZTIWTO3aSFh,370886,2013-05-13,0,0.328,0.477,2,-8.203,1,0.0308,0.00343,0.205,0.248,0.0821,80.035
6dtapnyLkWGLpL19gvwj2S,The Spring,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,1XuHM2Y5di9ZTIWTO3aSFh,489586,2013-05-13,0,0.501,0.394,10,-8.707,0,0.0353,0.00365,0.0945,0.26,0.0523,119.824
4oRgjNNvObhoHJ83HuU3lX,Funeral March No. 14,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,1XuHM2Y5di9ZTIWTO3aSFh,459102,2013-05-13,0,0.319,0.483,10,-11.439,0,0.0379,7.63e-05,0.922,0.458,0.468,80.002
2ftlKL0zFww5nxJJIbTLR0,Of Immortality,5PU1Ayt140vz72A4Cq7ngF,Who Dies in Siberian Slush,1XuHM2Y5di9ZTIWTO3aSFh,382484,2013-05-13,0,0.343,0.571,2,-8.439,0,0.0328,0.00121,0.168,0.089,0.302,94.935
4vhMumawA6Ga35HQfrazHX,The Joy of All Who Sorrow,3IfG5rmnRYzAY9YkogUpi7,Loss,4Ej4vZJWBrdIHC7yY1qJjS,642601,2017-05-19,11,0.194,0.511,0,-11.737,0,0.0427,0.00103,0.887,0.0786,0.349,140.65
2LtYHXeL1uqkcICA1xHtZP,I.O.,3IfG5rmnRYzAY9YkogUpi7,Loss,4Ej4vZJWBrdIHC7yY1qJjS,110346,2017-05-19,6,0.549,0.44,11,-15.751,0,0.0509,0.0866,0.707,0.153,0.185,142.98
2VQTEbkXcdDeY7bP7oozyM,All Grows on Tears,3IfG5rmnRYzAY9YkogUpi7,Loss,4Ej4vZJWBrdIHC7yY1qJjS,524298,2017-05-19,11,0.144,0.584,7,-13.018,0,0.0423,0.00499,0.786,0.148,0.133,139.326
1NXOMC3V9pndQHM0aGxx3R,Moved Beyond Murder,3IfG5rmnRYzAY9YkogUpi7,Loss,4Ej4vZJWBrdIHC7yY1qJjS,164389,2017-05-19,6,0.179,0.026,5,-36.283,0,0.0579,0.867,0.767,0.111,0.179,83.122
2KRKc2I7YJ8oOmP2kr21kp,Naught,3IfG5rmnRYzAY9YkogUpi7,Loss,4Ej4vZJWBrdIHC7yY1qJjS,592951,2017-05-19,8,0.213,0.362,1,-13.953,0,0.0324,0.00999,0.892,0.105,0.0394,96.03
1N9rwaXOnorv285HOMyBV2,The End Steps Forth,3IfG5rmnRYzAY9YkogUpi7,Loss,4Ej4vZJWBrdIHC7yY1qJjS,248261,2017-05-19,6,0.3,0.284,1,-14.554,0,0.0348,0.694,0.805,0.103,0.0369,112.916
0J6JERhndsskHEPNwtv1aA,Horizonless,3IfG5rmnRYzAY9YkogUpi7,Loss,4Ej4vZJWBrdIHC7yY1qJjS,654250,2017-05-19,8,0.122,0.351,10,-13.751,0,0.0357,0.0973,0.896,0.0925,0.143,79.607
4WgLqGdRzvnk6o2ToYRkTc,Banishment,3IfG5rmnRYzAY9YkogUpi7,Loss,4Ej4vZJWBrdIHC7yY1qJjS,287829,2017-05-19,5,0.224,0.202,0,-15.061,0,0.0354,0.338,0.313,0.107,0.0347,138.512
3B9VrPaQ9RB6ju4SdCirjM,When Death Is All,3IfG5rmnRYzAY9YkogUpi7,Loss,4Ej4vZJWBrdIHC7yY1qJjS,660000,2017-05-19,6,0.107,0.453,2,-13.856,0,0.0398,0.000556,0.875,0.147,0.13,59.505
7nxtZrbhyjI8R0VLq0XEO1,Mirror Reaper,6lZ0xXnt7D1JXxv03XLX0K,Bell Witch,64BDVizsgNdQ1CWeMrh4P7,4995314,2017-10-20,34,0.0877,0.248,3,-12.768,0,0.0343,0.0398,0.891,0.108,0.0364,79.917
5D7mfHnTCKIUim6VDASmVP,Deep Siderial Silence,6rIlgMYN39qj3M02XzUome,Helllight,25CHKsiFAM5SOyFicd0qN2,1094243,2012-04-19,0,0.198,0.386,7,-6.877,1,0.035,1.08e-05,0.792,0.049,0.0393,122.127
3SCrVUTfIU4cS3Tv1EHd0n,Funeral Doom,6rIlgMYN39qj3M02XzUome,Helllight,25CHKsiFAM5SOyFicd0qN2,923454,2012-04-19,0,0.169,0.535,6,-6.488,1,0.0312,3.93e-06,0.78,0.115,0.0603,107.833
63STZgr534KN4BeceRgkfk,Nexus Alma,6rIlgMYN39qj3M02XzUome,Helllight,25CHKsiFAM5SOyFicd0qN2,736287,2012-04-19,0,0.223,0.364,7,-8.218,1,0.0345,3.66e-05,0.838,0.108,0.0533,128.069
6BXBXScVpdW9ozZ68wAl8l,The Diary (Instrumental),6rIlgMYN39qj3M02XzUome,Helllight,25CHKsiFAM5SOyFicd0qN2,241946,2012-04-19,0,0.2,0.477,4,-5.942,0,0.0326,1.78e-05,0.745,0.332,0.039,115.401
4Jr0iZ9LLvW4CY4Dqkz2NR,Life in Darkness,6rIlgMYN39qj3M02XzUome,Helllight,25CHKsiFAM5SOyFicd0qN2,707343,2012-04-19,0,0.155,0.421,0,-7.267,1,0.0352,2.17e-06,0.799,0.0733,0.0446,107.199
2KGFRU1ueaxejBB5D5OmnT,Afterlife,6rIlgMYN39qj3M02XzUome,Helllight,25CHKsiFAM5SOyFicd0qN2,475402,2012-04-19,0,0.216,0.458,0,-7.646,1,0.0319,4.06e-06,0.34,0.133,0.0488,114.998
4q1djmp6c5Z0gLj10Pfsih,In Memory of the Old Spirits,6rIlgMYN39qj3M02XzUome,Helllight,25CHKsiFAM5SOyFicd0qN2,607869,2012-04-19,0,0.201,0.441,11,-7.66,0,0.0344,0.000431,0.77,0.076,0.038,119.066
0smrZLa8F2tSydNR8BN6TV,Intro,6rIlgMYN39qj3M02XzUome,Helllight,0rpXr6dfEIhW0rHMsVBgZl,111203,2013-11-12,0,0.209,0.192,11,-14.119,1,0.0417,0.962,0.966,0.137,0.0326,117.582
4WhxD3kVmbYeqzqOqaHv5U,"No God Above, No Devil Below",6rIlgMYN39qj3M02XzUome,Helllight,0rpXr6dfEIhW0rHMsVBgZl,720640,2013-11-12,0,0.153,0.557,11,-7.171,1,0.0311,3.67e-05,0.828,0.209,0.0379,138.339
3hAl9y9TWx7fP0Cc7heyEq,Shades of Black,6rIlgMYN39qj3M02XzUome,Helllight,0rpXr6dfEIhW0rHMsVBgZl,626233,2013-11-12,0,0.0817,0.559,4,-6.992,1,0.033,2.11e-05,0.473,0.0661,0.0388,79.588
7cufSAn5AgrA4dnzYccrse,Unsacred,6rIlgMYN39qj3M02XzUome,Helllight,0rpXr6dfEIhW0rHMsVBgZl,527020,2013-11-12,0,0.283,0.469,4,-7.806,1,0.0288,4.43e-05,0.113,0.146,0.0379,80.187
7IVHNydQ63OL1WyyWeoxwV,Legacy of Soul,6rIlgMYN39qj3M02XzUome,Helllight,0rpXr6dfEIhW0rHMsVBgZl,603768,2013-11-12,0,0.359,0.542,2,-7.022,0,0.0271,1.93e-05,0.871,0.257,0.0376,90.035
2ALcMQAlhX74r4Y8vVgXlB,Path of Sorrow,6rIlgMYN39qj3M02XzUome,Helllight,0rpXr6dfEIhW0rHMsVBgZl,621635,2013-11-12,0,0.201,0.504,6,-8.148,1,0.0321,4.51e-06,0.858,0.204,0.0617,140.031
3nfSItFUCp8yRuXLIITcnc,Beneath the Lies,6rIlgMYN39qj3M02XzUome,Helllight,0rpXr6dfEIhW0rHMsVBgZl,563931,2013-11-12,0,0.16,0.714,8,-7.265,1,0.0338,2.05e-06,0.265,0.103,0.124,79.9
73XPwspYxHpZLdgJgZhAhu,The Ordinary Eyes,6rIlgMYN39qj3M02XzUome,Helllight,0rpXr6dfEIhW0rHMsVBgZl,847386,2013-11-12,0,0.145,0.549,4,-8.729,0,0.0308,3.24e-05,0.617,0.345,0.042,79.989
5UGwFalIn1ajlRr902l8oO,Journey Through Endless Storm,6rIlgMYN39qj3M02XzUome,Helllight,45c7RA5KTsai1zlnhPkZP8,726132,2016-01-06,7,0.168,0.624,6,-4.698,1,0.0558,0.00122,0.735,0.347,0.0387,116.913
63NzGQrTslC4eIceJ40bNy,Dive in the Dark,6rIlgMYN39qj3M02XzUome,Helllight,45c7RA5KTsai1zlnhPkZP8,644543,2016-01-06,4,0.142,0.483,4,-5.333,0,0.0513,6.76e-05,0.746,0.428,0.0389,138.526
578k12f4qpfrgkKoYvR2d7,Distant Light That Fades,6rIlgMYN39qj3M02XzUome,Helllight,45c7RA5KTsai1zlnhPkZP8,707681,2016-01-06,3,0.256,0.421,4,-5.73,1,0.0431,0.000792,0.701,0.33,0.0399,120.125
31djzxt3TN0Slpv1QptWDB,Time,6rIlgMYN39qj3M02XzUome,Helllight,45c7RA5KTsai1zlnhPkZP8,776136,2016-01-06,4,0.209,0.489,6,-6.117,1,0.0399,4.42e-05,0.831,0.599,0.0599,139.516
51uLbegqyI5n0S61AkXE7N,Cemetherapy,6rIlgMYN39qj3M02XzUome,Helllight,45c7RA5KTsai1zlnhPkZP8,537478,2016-01-06,3,0.18,0.443,4,-6.964,1,0.0458,0.000329,0.84,0.343,0.0755,139.532
65dwT288g7jTbRX8YpNr6W,Beyond Stars,6rIlgMYN39qj3M02XzUome,Helllight,45c7RA5KTsai1zlnhPkZP8,571070,2016-01-06,4,0.287,0.458,3,-7.304,0,0.0388,0.00286,0.767,0.534,0.048,140.103
6TlyS03zorwmykukPoLDEq,Shapeless Forms of Emptiness,6rIlgMYN39qj3M02XzUome,Helllight,45c7RA5KTsai1zlnhPkZP8,594605,2016-01-06,2,0.161,0.512,11,-5.149,1,0.0429,9.78e-05,0.875,0.678,0.0397,139.049
1fEIZWFFGGvxaCRVcjc5P3,End of Pain,6rIlgMYN39qj3M02XzUome,Helllight,45c7RA5KTsai1zlnhPkZP8,206147,2016-01-06,4,0.16,0.456,10,-9.685,0,0.0333,0.876,0.638,0.353,0.0537,138.242
1tN2JNjnNTMkDuADgOqjhE,Everlasting,3ZeByeZ0hu4iphflbEj4ZA,Thergothon,6FeeWIjALCHJisQXbNqUAQ,367506,1994,0,0.113,0.173,4,-20.384,1,0.0346,0.000748,0.947,0.138,0.156,83.024
7Hb6UyMRNOZRTaI3DdsfEC,Yet the Watchers Guard,3ZeByeZ0hu4iphflbEj4ZA,Thergothon,6FeeWIjALCHJisQXbNqUAQ,535960,1994,0,0.199,0.204,5,-19.711,1,0.0367,0.00285,0.888,0.118,0.0386,101.972
2ARiHuQJJSJz4GOLZvwqtv,The Unknown Kadeth in the Cold Waste,3ZeByeZ0hu4iphflbEj4ZA,Thergothon,6FeeWIjALCHJisQXbNqUAQ,229306,1994,0,0.127,0.151,4,-19.418,1,0.0338,0.011,0.868,0.144,0.0422,97.162
1xJg7dT8xU93i0ddDh8lxf,Elemental,3ZeByeZ0hu4iphflbEj4ZA,Thergothon,6FeeWIjALCHJisQXbNqUAQ,558000,1994,0,0.155,0.242,6,-18.116,1,0.0365,0.000675,0.81,0.315,0.168,165.152
7w45k0Xip3Yo3d7SjWG3nF,Who Rides the Astral Wings,3ZeByeZ0hu4iphflbEj4ZA,Thergothon,6FeeWIjALCHJisQXbNqUAQ,476560,1994,0,0.199,0.229,4,-19.007,1,0.0318,0.00029,0.926,0.144,0.0549,97.56
13VM2Z1ADUKliaRjYEMneQ,Crying Blood & Crimson Snow,3ZeByeZ0hu4iphflbEj4ZA,Thergothon,6FeeWIjALCHJisQXbNqUAQ,282506,1994,0,0.0968,0.114,0,-20.124,1,0.0398,0.00447,0.884,0.108,0.0377,171.015
7c7HIeQ40wzkILS7zF1OxN,Spiritual Fortress,0FyJgGUsFZlg1M2WS1ckwr,Ocean of Grief,3rbPpfaOIoEFSxOQEi3Za5,273671,2016-03-15,7,0.365,0.774,2,-8.088,1,0.0561,4.12e-05,0.825,0.137,0.177,117.679
12PiKtuKPQ3wnLraKDAGw3,House of Misery,0FyJgGUsFZlg1M2WS1ckwr,Ocean of Grief,3rbPpfaOIoEFSxOQEi3Za5,383303,2016-03-15,9,0.401,0.744,2,-8.283,0,0.045,0.00185,0.772,0.0995,0.23,114.787
6C1txcDdtoDDfV5PIsk9Ug,Futile Regrets,0FyJgGUsFZlg1M2WS1ckwr,Ocean of Grief,3rbPpfaOIoEFSxOQEi3Za5,322812,2016-03-15,5,0.304,0.76,7,-7.569,0,0.0502,7.04e-05,0.829,0.148,0.183,124.814
1KuSoOoWSgtEOVqpBzVVFE,Drowned in Nostalgia,0FyJgGUsFZlg1M2WS1ckwr,Ocean of Grief,3rbPpfaOIoEFSxOQEi3Za5,338688,2016-03-15,6,0.353,0.638,3,-8.315,1,0.0441,0.00031,0.897,0.168,0.102,124.731
5wZCgclXLPHabqahIBOMcw,The Birth of Chaos,0FyJgGUsFZlg1M2WS1ckwr,Ocean of Grief,3rbPpfaOIoEFSxOQEi3Za5,304690,2016-03-15,4,0.332,0.799,10,-7.719,1,0.0479,5.51e-05,0.797,0.112,0.338,119.754
0n4UGGLj8tFoVBvkUNteHs,After a Long Time,0FyJgGUsFZlg1M2WS1ckwr,Ocean of Grief,5ByNKCbELlbMtg2VG7tt1L,350828,2016-12-14,4,0.341,0.756,2,-5.082,0,0.0597,0.0126,0.976,0.113,0.147,119.75
1EivQEahcA6sG5zZ0Go9nj,In Bleakness,0FyJgGUsFZlg1M2WS1ckwr,Ocean of Grief,4uuapg1GsnFdgt2Bg0jX3T,449006,2017-12-10,2,0.165,0.708,2,-7.195,0,0.0506,0.00348,0.934,0.0917,0.1,113.655
5dsSU7LorVwr2eXaqFbJ8S,Inner Sanctum,0WDACIcLZVPg7jsFtMdB0v,Suffer Yourself,4BgCO1WylCAfleovuGGsVX,421335,2014-03-19,1,0.385,0.814,10,-8.969,0,0.0506,0.0106,0.821,0.0752,0.0687,90.022
0FTo2IKP8wWBYCVo7bDrtG,"Darkness, pt.1",0WDACIcLZVPg7jsFtMdB0v,Suffer Yourself,4BgCO1WylCAfleovuGGsVX,749029,2014-03-19,1,0.309,0.766,11,-8.674,0,0.0564,0.0307,0.855,0.344,0.1,120.004
2IrRHM9ZKEs5cCygXCG0Hp,"Darkness, Pt.2",0WDACIcLZVPg7jsFtMdB0v,Suffer Yourself,4BgCO1WylCAfleovuGGsVX,852378,2014-03-19,1,0.241,0.739,7,-9.93,1,0.0699,0.0178,0.619,0.134,0.127,118.614
4xVqMhYYIk2a9Up8332K5D,Winter Evening (Soir d'hiver),0WDACIcLZVPg7jsFtMdB0v,Suffer Yourself,4BgCO1WylCAfleovuGGsVX,595618,2014-03-19,1,0.24,0.624,5,-9.308,1,0.0408,0.00462,0.563,0.179,0.0827,100.027
7tVTVZZxpHYr3r3DNZfyLJ,Eternity (L'Eternite) Feat. Greg Chandler,0WDACIcLZVPg7jsFtMdB0v,Suffer Yourself,4BgCO1WylCAfleovuGGsVX,619944,2014-03-19,0,0.146,0.85,9,-7.972,0,0.0685,0.0105,0.849,0.0864,0.095,159.436
0kTKssF7YxVyIp4j1GBFDk,Ectoplasm,0WDACIcLZVPg7jsFtMdB0v,Suffer Yourself,1tujFXqjuH7alN6ynGUpfe,632000,2016,1,0.445,0.62,4,-10.595,0,0.0383,0.0262,0.681,0.104,0.0386,110.021
6HR4zWW8aBMPftMkUgsgQp,Abysmal Emptiness,0WDACIcLZVPg7jsFtMdB0v,Suffer Yourself,1tujFXqjuH7alN6ynGUpfe,990000,2016,1,0.237,0.602,5,-10.905,1,0.0472,0.000549,0.892,0.105,0.0603,119.931
3UI6rTPgsdnB03e7HS83Zu,The Core,0WDACIcLZVPg7jsFtMdB0v,Suffer Yourself,1tujFXqjuH7alN6ynGUpfe,434500,2016,1,0.154,0.523,4,-8.906,1,0.0366,0.00134,0.847,0.106,0.0583,98.433
15lSEvyOkvYJFFoGCmrMoX,Dead Visions,0WDACIcLZVPg7jsFtMdB0v,Suffer Yourself,1tujFXqjuH7alN6ynGUpfe,1165365,2016,1,0.14,0.635,9,-10.352,1,0.0427,0.00844,0.907,0.0979,0.0629,79.072
1agXi9raWvwN4E29EiwoDZ,Transcend the Void,0WDACIcLZVPg7jsFtMdB0v,Suffer Yourself,1tujFXqjuH7alN6ynGUpfe,451000,2016,0,0.154,0.178,8,-18.123,1,0.0331,0.178,0.8,0.0951,0.0296,80.816
6OiXZmLKQ3o5rLm8kWM29s,Nocturnal Void,46p3aIIBGFnfpuUUnkqhtT,Frowning,7qmGBvyvfYYnznrwU6boKH,578675,2017-01-01,0,0.161,0.296,11,-11.209,1,0.0375,0.0038,0.915,0.14,0.0347,109.937
0KzQO5GuguVnALTaHMaAyA,Encumbered by Vermin,46p3aIIBGFnfpuUUnkqhtT,Frowning,7qmGBvyvfYYnznrwU6boKH,717293,2017-01-01,0,0.381,0.277,7,-11.151,1,0.033,0.005,0.867,0.0807,0.0365,89.795
0F4HJfUCZkrBw7f5Cp7qsq,Veiled in Fog,46p3aIIBGFnfpuUUnkqhtT,Frowning,7qmGBvyvfYYnznrwU6boKH,846829,2017-01-01,0,0.221,0.205,11,-13.863,0,0.0428,0.0679,0.815,0.105,0.0321,109.449
5khRTFAC77tc4Kh8bhHYX3,Buried Deep,46p3aIIBGFnfpuUUnkqhtT,Frowning,7qmGBvyvfYYnznrwU6boKH,1260676,2017-01-01,0,0.215,0.177,11,-13.08,0,0.0365,0.0552,0.833,0.552,0.0343,109.659
